order_id,product_id,quantity,unit_price,discount_percentage,discount_amount,gross_sales,tax_amount,shipping_cost,net_sales,product_cost,profit
ORD-245031,PROD-000614,5,56.55,0.1255926539912054,35.51,282.75,17.31,5.52,270.07,111.15,153.4
ORD-556044,PROD-000519,4,25.97,0.0712576803412234,7.4,103.88,6.75,6.14,109.37,35.56,67.67
ORD-256066,PROD-000152,1,734.45,0.1121733022819584,82.39,734.45,45.64,3.85,701.55,314.2,383.5
ORD-594770,PROD-000589,3,42.76,0.0770484960648856,9.88,128.28,8.29,5.83,132.52,48.9,77.79
ORD-126180,PROD-000300,5,135.49,0.0037385473241852,2.53,677.45,33.75,7.66,716.33,205.45,503.22
ORD-543497,PROD-000532,1,17.29,0.0293500777268902,0.51,17.29,3.19,3.05,23.02,7.69,12.28
ORD-774748,PROD-000662,1,300.12,0.147792966684523,44.36,300.12,48.59,20.08,324.43,132.07,172.28
ORD-139554,PROD-000001,5,686.9,0.1941655355882402,666.86,3434.5,553.53,4.54,3325.71,2370.3,950.87
ORD-943199,PROD-001169,1,270.24,0.0120858628835035,3.27,270.24,50.72,2.24,319.93,123.14,194.55
ORD-241371,PROD-000831,2,78.59,0.0554221305619058,8.71,157.18,7.42,19.89,175.78,55.14,100.75
ORD-799180,PROD-000480,3,59.33,0.451680785796707,80.39,177.99,6.83,3.75,108.18,60.57,43.86
ORD-947801,PROD-000496,3,35.65,0.2581991099317981,27.61,106.95,3.97,5.119999999999999,88.43,40.56,42.75
ORD-582705,PROD-000752,1,251.35,0.2435080729780486,61.21,251.35,13.31,6.12,209.57,143.21,60.24
ORD-559651,PROD-000336,5,268.63,0.4247887416847594,570.55,1343.15,54.08,2.79,829.47,702.55,124.13
ORD-218255,PROD-000213,3,169.13,0.3062075167873608,155.37,507.39,24.64,12.0,388.66,189.12,187.54
ORD-976537,PROD-000379,2,349.55,0.1497901785611514,104.72,699.1,41.61,3.2,639.19,260.66,375.33
ORD-650537,PROD-000238,1,93.39,0.0418980128801597,3.91,93.39,6.26,6.1,101.84,39.03,56.71
ORD-134255,PROD-000673,1,221.46,0.0727368567060465,16.11,221.46,14.37,6.41,226.13,148.37,71.35
ORD-894383,PROD-000538,2,55.56,0.0094891629264449,1.05,111.12,7.7,5.54,123.31,45.18,72.59
ORD-678274,PROD-000476,2,77.56,0.078135801615648,12.12,155.12,10.01,2.96,155.97,46.68,106.33
ORD-772414,PROD-000977,3,766.54,0.370714137926896,852.5,2299.62,101.3,11.53,1559.95,1191.12,357.3
ORD-127069,PROD-000417,1,462.4,0.2389035486999102,110.47,462.4,24.64,11.77,388.34,247.38,129.19
ORD-966125,PROD-000236,1,148.59,0.0826378759466398,12.28,148.59,27.26,3.22,166.79,56.55,107.02
ORD-971963,PROD-000027,1,666.01,0.0714876453310181,47.61,666.01,43.29,0.6000000000000001,662.29,348.44,313.25
ORD-483757,PROD-000863,1,27.23,0.085672955516694,2.33,27.23,1.74,2.84,29.48,12.82,13.82
ORD-354636,PROD-000948,1,267.68,0.0746970772719453,19.99,267.68,17.34,15.15,280.18,154.06,110.97
ORD-892225,PROD-000179,4,235.32,0.1190816373697024,112.09,941.28,58.04,15.05,902.28,549.16,338.07
ORD-169055,PROD-000492,2,38.29,0.2163650133734155,16.57,76.58,6.0,6.02,72.03,27.98,38.03
ORD-211068,PROD-000195,3,157.93,0.474597369139203,224.86,473.79,49.79,1.59,300.31,188.85,109.87
ORD-838516,PROD-000921,1,64.35,0.0584941755738065,3.76,64.35,4.24,14.5,79.33,19.46,45.37
ORD-980713,PROD-001005,1,341.44,0.1885193787898234,64.37,341.44,52.64,12.92,342.63,172.73,156.98
ORD-527624,PROD-000536,2,46.33,0.1836838667817009,17.02,92.66,5.29,15.09,96.02,29.06,51.87
ORD-503125,PROD-000806,1,241.36,0.1190463030067989,28.73,241.36,42.53,4.69,259.85,95.59,159.57
ORD-247893,PROD-000344,4,334.13,0.173622299340512,232.05,1336.52,77.31,6.13,1187.91,480.16,701.62
ORD-625687,PROD-000556,3,172.51,0.4313949908781528,223.26,517.53,29.43,8.8,332.5,182.25,141.45
ORD-276978,PROD-000851,2,93.72,0.0516486448269485,9.68,187.44,12.44,15.18,205.38,61.44,128.76
ORD-806150,PROD-000847,1,190.82,0.0945137559357372,18.04,190.82,17.28,19.1,209.16,93.93,96.13
ORD-924848,PROD-001113,4,273.39,0.4044643348889407,442.31,1093.56,123.74,20.22,795.21,535.48,239.51
ORD-319662,PROD-000961,2,364.99,0.5007548221155869,365.54,729.98,25.51,12.05,402.0,479.24,-89.29
ORD-744125,PROD-000314,1,236.96,0.1148597890879175,27.22,236.96,14.68,3.35,227.77,99.17,125.25
ORD-274720,PROD-000847,2,190.82,0.4924128776459767,187.92,381.64,13.56,5.82,213.1,187.86,19.42
ORD-118503,PROD-000901,1,189.63,0.1978509786455968,37.52,189.63,10.65,3.39,166.15,112.41,50.35
ORD-895834,PROD-000466,3,418.72,0.0051473765515774,6.47,1256.16,124.97,8.88,1383.54,602.04,772.62
ORD-816305,PROD-000425,1,395.43,0.173476588125622,68.6,395.43,65.37,12.09,404.29,143.1,249.1
ORD-268733,PROD-000255,2,44.79,0.2448310765204141,21.93,89.58,4.74,5.89,78.28,43.54,28.85
ORD-728528,PROD-000657,3,214.02,0.1445067523383432,92.78,642.06,38.45,11.65,599.38,261.87,325.86
ORD-882567,PROD-000666,2,401.03,0.0,0.0,802.06,56.14,2.72,860.92,551.0,307.2
ORD-537886,PROD-000752,1,251.35,0.0,0.0,251.35,25.14,5.75,282.24,143.21,133.28
ORD-163672,PROD-000571,2,43.12,0.1122632039567385,9.68,86.24,5.36,0.3999999999999999,82.32,27.2,54.72
ORD-872316,PROD-000230,1,49.2,0.1747837009090527,8.6,49.2,7.71,4.87,53.18,24.22,24.09
ORD-556767,PROD-000327,3,206.1,0.088884445775945,54.96,618.3,39.43,14.48,617.25,308.67,294.1
ORD-949639,PROD-000021,2,705.28,0.1563403096398348,220.53,1410.56,59.5,8.49,1258.02,781.84,467.69
ORD-829969,PROD-000524,5,41.62,0.3352071485903066,69.76,208.1,24.9,0.0,163.24,86.85,76.39
ORD-833682,PROD-000725,1,64.84,0.1446246220882831,9.38,64.84,11.09,5.15,71.7,36.57,29.98
ORD-402164,PROD-000882,4,230.79,0.1024987706749423,94.62,923.16,165.71,3.02,997.27,290.28,703.97
ORD-344423,PROD-000149,3,668.96,0.1095455537212399,219.84,2006.88,125.09,0.25,1912.38,1278.0,634.13
ORD-786518,PROD-000222,2,86.42,0.0461454277628584,7.98,172.84,32.97,12.33,210.16,57.12,140.71
ORD-349816,PROD-000944,1,24.77,0.0,0.0,24.77,1.73,5.97,32.47,11.0,15.5
ORD-953773,PROD-000919,3,322.36,0.0682029326387933,65.96,967.08,171.21,12.39,1084.72,374.4,697.93
ORD-333425,PROD-000144,3,181.95,0.1606000272813638,87.66,545.85,87.06,3.3,548.55,237.84,307.41
ORD-637058,PROD-000865,2,142.6,0.2470482539059889,70.46,285.2,15.03,0.7200000000000002,230.49,122.64,107.13
ORD-157463,PROD-001169,1,270.24,0.1811232616946109,48.95,270.24,44.26,19.91,285.46,123.14,142.41
ORD-134950,PROD-000790,1,174.21,0.1288212276116719,22.44,174.21,10.62,3.18,165.57,75.92,86.47
ORD-202361,PROD-000637,3,209.62,0.3459161767260826,217.53,628.86,82.27,12.5,506.1,279.63,213.97
ORD-464028,PROD-000321,3,46.88,0.0,0.0,140.64,28.13,0.3900000000000001,169.16,70.44,98.33
ORD-302334,PROD-000786,1,49.36,0.1692888752185875,8.36,49.36,8.2,0.0,49.2,28.41,20.79
ORD-796968,PROD-000243,1,29.57,0.0,0.0,29.57,2.07,3.27,34.91,14.75,16.89
ORD-914422,PROD-000632,3,52.75,0.2402463667926196,38.02,158.25,8.42,15.47,144.12,69.45,59.2
ORD-533937,PROD-000046,2,620.16,0.0593346176155788,73.59,1240.32,233.35,12.87,1412.95,748.86,651.22
ORD-786660,PROD-000521,3,34.74,0.2608123623616298,27.18,104.22,5.39,6.1,88.53,36.21,46.22
ORD-710690,PROD-000628,1,176.56,0.0,0.0,176.56,12.36,6.43,195.35,81.05,107.87
ORD-674480,PROD-000067,2,1353.21,0.1143514781164353,309.48,2706.42,431.45,10.11,2838.5,1775.34,1053.05
ORD-257512,PROD-000398,1,301.53,0.0325702637297682,9.82,301.53,14.59,8.23,314.53,136.82,169.48
ORD-276839,PROD-000925,1,285.33,0.0712497187598651,20.33,285.33,13.25,5.41,283.66,124.95,153.3
ORD-939152,PROD-000902,1,20.68,0.0295639282259769,0.61,20.68,1.4,5.87,27.34,10.98,10.49
ORD-795241,PROD-000020,1,454.78,0.0343330668496606,15.61,454.78,79.05,4.26,522.48,231.5,286.72
ORD-305496,PROD-001105,2,215.54,0.1976405200878724,85.2,431.08,44.96,25.17,416.01,130.22,260.62
ORD-188047,PROD-000016,2,1061.28,0.2129267280178307,451.95,2122.56,300.71,0.0,1971.32,1193.6,777.72
ORD-356680,PROD-001156,2,214.49,0.0749774878291185,32.16,428.98,27.78,0.6499999999999999,425.25,177.5,247.1
ORD-539412,PROD-000719,4,43.68,0.1631522933595007,28.51,174.72,27.78,20.05,194.04,71.64,102.35
ORD-596206,PROD-000478,1,46.09,0.0,0.0,46.09,3.23,15.14,64.46,18.33,30.99
ORD-596803,PROD-000574,1,59.25,0.0853589057056995,5.06,59.25,3.79,14.85,72.83,19.88,38.1
ORD-182613,PROD-000137,1,733.77,0.0933179505939938,68.47,733.77,66.53,6.41,738.24,310.25,421.58
ORD-606277,PROD-000682,3,86.57,0.1477209453068021,38.36,259.71,11.07,4.82,237.24,170.91,61.51
ORD-586193,PROD-000181,1,287.13,0.1893817623741521,54.38,287.13,16.29,6.01,255.05,138.35,110.69
ORD-979071,PROD-000885,2,138.89,0.1115788896883752,30.99,277.78,17.28,0.9700000000000002,265.04,87.7,176.37
ORD-464118,PROD-000786,1,49.36,0.1075646689143326,5.31,49.36,8.37,5.46,57.88,28.41,24.01
ORD-992998,PROD-000534,3,72.59,0.2818685632595809,61.38,217.77,31.28,12.24,199.91,73.68,113.99
ORD-210351,PROD-000651,2,71.39,0.5131700807690527,73.27,142.78,4.87,3.1100000000000003,77.49,66.56,7.82
ORD-805377,PROD-000171,1,191.76,0.2214392110310221,42.46,191.76,10.45,3.37,163.12,81.59,78.16
ORD-948169,PROD-000503,3,50.61,0.1846014660655709,28.03,151.83,8.67,5.69,138.16,61.74,70.73
ORD-672989,PROD-000438,3,450.04,0.0181136391045741,24.46,1350.12,265.13,12.22,1603.01,694.35,896.44
ORD-444339,PROD-000219,3,140.86,0.0,0.0,422.58,42.26,6.109999999999999,470.95,142.95,321.89
ORD-848973,PROD-000323,1,291.83,0.0,0.0,291.83,58.37,4.96,355.16,123.82,226.38
ORD-696076,PROD-000505,2,76.89,0.5557261539962741,85.46,153.78,4.78,0.2299999999999999,73.33,46.7,26.4
ORD-936649,PROD-001060,4,88.76,0.180705909857009,64.16,355.04,20.36,3.08,314.32,161.04,150.2
ORD-308631,PROD-001025,3,34.73,0.2584326448298633,26.93,104.19,10.04,4.44,91.74,33.12,54.18
ORD-667952,PROD-001019,2,67.39,0.1087631091508301,14.66,134.78,12.01,5.22,137.35,66.32,65.81
ORD-389096,PROD-000221,2,119.71,0.0715715972306695,17.14,239.42,22.23,8.89,253.4,142.68,101.83
ORD-755598,PROD-000741,1,215.55,0.0,0.0,215.55,15.09,3.31,233.95,104.58,126.06
ORD-907411,PROD-000420,3,258.51,0.1886279457666201,146.29,775.53,44.05,15.11,688.4,286.38,386.91
ORD-831667,PROD-000599,1,22.71,0.17825708046916,4.05,22.71,1.31,20.56,40.53,7.29,12.68
ORD-251623,PROD-001083,5,52.51,0.2500648115749589,65.65,262.55,39.38,4.93,241.21,92.7,143.58
ORD-176959,PROD-000851,1,93.72,0.1033436013497077,9.69,93.72,16.81,3.41,104.25,30.72,70.12
ORD-754053,PROD-000875,1,160.33,0.1122566862890763,18.0,160.33,25.62,3.81,171.76,91.87,76.08
ORD-772122,PROD-001170,2,144.85,0.1157866129725093,33.54,289.7,17.93,15.3,289.39,148.28,125.81
ORD-415101,PROD-001022,2,64.25,0.2203219314660844,28.31,128.5,7.01,2.77,109.97,52.96,54.24
ORD-806754,PROD-000669,1,177.73,0.0337818596645889,6.0,177.73,32.63,4.97,209.33,111.58,92.78
ORD-802744,PROD-000177,1,35.79,0.1163031599624713,4.16,35.79,3.16,22.59,57.38,20.02,14.77
ORD-865202,PROD-001045,1,93.61,0.1882761639337772,17.62,93.61,13.68,0.0,89.67,36.14,53.53
ORD-234820,PROD-000540,1,56.33,0.1763898397174942,9.94,56.33,3.25,5.89,55.53,23.18,26.46
ORD-724380,PROD-000893,2,138.21,0.1619733385465033,44.77,276.42,16.22,5.69,253.56,87.74,160.13
ORD-421640,PROD-000610,3,194.17,0.222479706459391,129.6,582.51,31.7,0.8199999999999998,485.43,291.06,193.55
ORD-841887,PROD-000642,1,226.19,0.1964399319009132,44.43,226.19,12.72,5.84,200.32,144.37,50.11
ORD-556261,PROD-000835,2,147.65,0.0262621790392934,7.76,295.3,20.13,11.76,319.43,159.18,148.49
ORD-146135,PROD-000319,4,176.23,0.0636364439909852,44.86,704.92,46.2,3.26,709.52,314.24,392.02
ORD-507558,PROD-000396,3,470.18,0.2716812603577008,383.22,1410.54,71.91,3.76,1102.99,784.77,314.46
ORD-585701,PROD-000457,1,110.35,0.1659258236154455,18.31,110.35,6.44,3.28,101.76,46.49,51.99
ORD-354602,PROD-000783,3,208.42,0.3462277479508394,216.48,625.26,28.61,3.18,440.57,275.4,161.99
ORD-802085,PROD-000933,1,39.48,0.0571747648541073,2.26,39.48,7.44,12.06,56.72,19.22,25.44
ORD-812969,PROD-000700,2,388.06,0.0263999240311045,20.49,776.12,52.89,14.6,823.12,496.24,312.28
ORD-495808,PROD-001131,5,103.68,0.3759922622891641,194.91,518.4,22.64,6.01,352.14,271.9,74.23
ORD-308689,PROD-000626,2,115.31,0.4438865572128435,102.37,230.62,23.08,10.34,161.67,103.22,48.11
ORD-937239,PROD-000467,2,318.14,0.0,0.0,636.28,127.26,9.9,773.44,357.62,405.92
ORD-648596,PROD-000862,2,117.84,0.0,0.0,235.68,16.5,2.84,255.02,105.22,146.96
ORD-962020,PROD-000871,5,211.44,0.0437901227494361,46.29,1057.2,202.18,4.59,1217.68,318.15,894.94
ORD-565375,PROD-000926,4,159.99,0.0223651510213348,14.31,639.96,43.8,15.45,684.9,200.4,469.05
ORD-542183,PROD-001007,1,114.94,0.1100562781773414,12.65,114.94,19.44,5.39,127.12,73.0,48.73
ORD-931437,PROD-000910,5,91.46,0.1746556750415035,79.87,457.3,71.71,16.94,466.08,171.0,278.14
ORD-697195,PROD-000782,4,116.11,0.3456067011356508,160.51,464.44,54.71,6.51,365.15,271.88,86.76
ORD-934709,PROD-000757,3,82.67,0.4132775548215593,102.5,248.01,10.19,15.08,170.78,118.56,37.14
ORD-400775,PROD-000030,2,1028.82,0.0,0.0,2057.64,411.53,20.36,2489.53,1393.94,1075.23
ORD-346711,PROD-000535,1,25.87,0.1927015350357771,4.99,25.87,3.97,12.56,37.41,9.6,15.25
ORD-599223,PROD-000388,2,86.21,0.115716725136099,19.95,172.42,10.67,5.95,169.09,77.68,85.46
ORD-464475,PROD-000884,5,168.33,0.5349298880552874,450.22,841.65,27.4,2.7,421.53,305.25,113.58
ORD-820203,PROD-000877,1,180.43,0.169524188226301,30.59,180.43,7.49,17.2,174.53,75.11,82.22
ORD-105238,PROD-000874,3,119.97,0.2405596187760458,86.58,359.91,19.13,2.63,295.09,193.17,99.29
ORD-596793,PROD-000579,2,39.18,0.1817077387452053,14.24,78.36,12.18,5.15,81.45,40.88,35.42
ORD-308129,PROD-000369,1,398.04,0.0339313693315537,13.51,398.04,26.92,3.46,414.91,156.62,254.83
ORD-881505,PROD-000278,1,73.34,0.0235359746800503,1.73,73.34,13.61,2.94,88.16,24.58,60.64
ORD-678449,PROD-000127,1,670.13,0.0657077215672979,44.03,670.13,43.83,3.09,673.02,315.27,354.66
ORD-836509,PROD-000204,2,213.31,0.1075860746659613,45.9,426.62,19.04,8.08,407.84,133.02,266.74
ORD-620252,PROD-000506,3,10.53,0.0152878259716636,0.48,31.59,2.18,6.47,39.76,13.56,19.73
ORD-531129,PROD-000116,1,531.1,0.2015893834413841,107.06,531.1,29.68,3.23,456.95,296.76,156.96
ORD-374330,PROD-000061,2,643.39,0.0529989700124962,68.2,1286.78,231.53,9.25,1459.36,672.6,777.51
ORD-104352,PROD-000420,1,258.51,0.0430457537842577,11.13,258.51,17.32,3.28,267.98,95.46,169.24
ORD-513668,PROD-000597,3,27.33,0.1501541680388571,12.31,81.99,4.88,15.19,89.75,35.22,39.34
ORD-445836,PROD-000323,3,291.83,0.2708762317160089,237.15,875.49,127.67,3.2,769.21,371.46,394.55
ORD-894622,PROD-000579,2,39.18,0.1599583752575727,12.53,78.36,8.56,17.77,92.16,40.88,33.51
ORD-574688,PROD-000446,2,333.9,0.1744684873145217,116.51,667.8,38.59,6.11,595.99,273.7,316.18
ORD-232089,PROD-000633,3,377.27,0.1599243490295893,181.0,1131.81,66.56,3.84,1021.21,516.57,500.8
ORD-497332,PROD-000784,4,17.89,0.1633490336810826,11.69,71.56,4.19,0.6800000000000002,64.74,36.44,27.62
ORD-136922,PROD-000405,3,102.72,0.0949250257383824,29.25,308.16,13.95,31.62,324.48,181.32,111.54
ORD-429601,PROD-001022,1,64.25,0.1197869551463216,7.7,64.25,3.96,6.37,66.88,26.48,34.03
ORD-851506,PROD-000123,5,772.83,0.1027332427505359,396.98,3864.15,658.76,2.16,4128.09,2420.25,1705.68
ORD-920402,PROD-000833,1,148.55,0.204906252908357,30.44,148.55,23.62,1.87,143.6,76.71,65.02
ORD-248070,PROD-001009,4,103.76,0.3338201316553528,138.55,415.04,52.53,2.26,331.28,212.56,116.46
ORD-673231,PROD-000528,1,37.36,0.2246091955327759,8.39,37.36,2.03,11.67,42.67,15.65,15.35
ORD-685414,PROD-000091,1,666.55,0.0912930798711596,60.85,666.55,78.74,24.94,709.38,401.62,282.82
ORD-400140,PROD-000414,3,113.12,0.3178570770643044,107.87,339.36,16.2,15.25,262.94,207.21,40.48
ORD-771791,PROD-000350,3,24.39,0.4959261390788301,36.29,73.17,2.58,11.95,51.41,41.52,-2.06
ORD-279735,PROD-001158,2,235.94,0.3384649587461167,159.71,471.88,21.85,24.22,358.24,213.5,120.52
ORD-311112,PROD-000749,3,258.87,0.4055822225592259,314.98,776.61,92.33,5.32,559.28,373.05,180.91
ORD-926267,PROD-000671,4,39.5,0.0353538723529709,5.59,158.0,10.67,5.49,168.57,66.16,96.92
ORD-321501,PROD-000707,1,68.41,0.0598985122228335,4.1,68.41,4.5,23.95,92.76,45.47,23.34
ORD-881435,PROD-000985,2,728.61,0.3746901952943292,546.01,1457.22,118.46,6.53,1036.2,784.74,244.93
ORD-596329,PROD-000233,1,50.41,0.0612559488468546,3.09,50.41,9.46,0.04,56.82,22.45,34.33
ORD-234908,PROD-000319,1,176.23,0.0,0.0,176.23,33.48,5.29,215.0,78.56,131.15
ORD-137176,PROD-000776,4,287.19,0.1461940904418504,167.94,1148.76,68.66,5.97,1055.45,637.92,411.56
ORD-827380,PROD-000921,3,64.35,0.0287582412449911,5.55,193.05,13.13,3.31,203.94,58.38,142.25
ORD-362726,PROD-000146,2,590.68,0.2048228093596891,241.97,1181.36,178.48,0.0,1117.87,494.04,623.83
ORD-977422,PROD-000787,4,167.18,0.0,0.0,668.72,46.81,6.18,721.71,257.8,457.73
ORD-590663,PROD-000003,1,275.51,0.1082272035621847,29.82,275.51,49.14,4.57,299.4,185.48,109.35
ORD-633843,PROD-000748,1,24.88,0.140790030629677,3.5,24.88,1.5,2.72,25.6,12.33,10.55
ORD-150107,PROD-000474,1,75.37,0.0043206168712716,0.33,75.37,5.25,2.9000000000000004,83.19,27.38,52.91
ORD-857428,PROD-001144,3,180.21,0.0,0.0,540.63,37.84,5.51,583.98,240.72,337.75
ORD-159176,PROD-000334,1,186.71,0.0864165668592257,16.13,186.71,11.94,12.43,194.95,73.99,108.53
ORD-464538,PROD-000275,2,56.69,0.2315553038490938,26.25,113.38,17.43,12.94,117.5,45.3,59.26
ORD-239188,PROD-000037,3,497.44,0.1578649371829514,235.59,1492.32,238.78,5.34,1500.85,769.14,726.37
ORD-954413,PROD-000015,1,244.71,0.0,0.0,244.71,17.13,3.28,265.12,166.86,94.98
ORD-143421,PROD-001100,3,31.49,0.1079983633112797,10.2,94.47,5.9,14.74,104.91,37.2,52.97
ORD-247878,PROD-000354,1,256.59,0.0674440807716882,17.31,256.59,47.86,20.37,307.51,145.85,141.29
ORD-761566,PROD-000274,3,56.93,0.4346190181647568,74.23,170.79,17.38,9.93,123.87,85.53,28.41
ORD-459560,PROD-000058,3,221.56,0.3338341930169227,221.89,664.68,31.0,6.12,479.91,400.41,73.38
ORD-901159,PROD-000890,3,233.3,0.0,0.0,699.9,48.99,3.21,752.1,365.04,383.85
ORD-471604,PROD-000947,2,269.94,0.0431089057006436,23.27,539.88,36.16,2.72,555.49,222.16,330.61
ORD-132482,PROD-000509,1,44.01,0.0088337182726961,0.39,44.01,8.72,12.29,64.63,15.46,36.88
ORD-504181,PROD-000774,5,132.14,0.505551677131216,334.02,660.7,32.67,5.699999999999999,365.05,381.15,-21.8
ORD-350039,PROD-000854,1,130.15,0.0,0.0,130.15,9.11,5.7,144.96,64.9,74.36
ORD-728757,PROD-000583,1,18.55,0.1530872608644552,2.84,18.55,1.1,5.49,22.3,6.77,10.04
ORD-800056,PROD-000046,1,620.16,0.0,0.0,620.16,43.41,11.79,675.36,374.43,289.14
ORD-271713,PROD-000194,4,92.31,0.4770761569987261,176.16,369.24,19.31,19.1,231.49,161.64,50.75
ORD-477273,PROD-000246,3,132.81,0.2288310751677826,91.17,398.43,21.51,6.19,334.96,158.61,170.16
ORD-340488,PROD-001053,4,93.95,0.3204197921252144,120.41,375.8,51.08,5.18,311.65,99.96,206.51
ORD-967107,PROD-000028,1,1010.29,0.0,0.0,1010.29,101.03,19.84,1131.16,572.01,539.31
ORD-257221,PROD-001117,2,101.01,0.1167301352903971,23.58,202.02,35.69,5.42,219.55,72.8,141.33
ORD-991331,PROD-000454,3,306.37,0.0,0.0,919.11,183.82,20.03,1122.96,573.27,529.66
ORD-998113,PROD-000422,1,241.23,0.0670833930454946,16.18,241.23,15.75,24.19,264.99,85.27,155.53
ORD-581689,PROD-000981,2,302.06,0.0353897941004013,21.38,604.12,40.79,6.11,629.64,350.68,272.85
ORD-584356,PROD-000364,5,104.19,0.3467044602082996,180.62,520.95,61.26,4.29,405.88,305.1,96.49
ORD-193121,PROD-000925,1,285.33,0.0285125637658973,8.14,285.33,19.4,5.56,302.15,124.95,171.64
ORD-853810,PROD-000841,3,176.21,0.196601552579585,103.93,528.63,84.94,5.23,514.87,176.37,333.27
ORD-149170,PROD-000105,1,117.75,0.0,0.0,117.75,8.24,2.91,128.9,75.44,50.55
ORD-858727,PROD-000310,2,223.53,0.0,0.0,447.06,31.29,11.54,489.89,227.28,251.07
ORD-495759,PROD-000708,2,313.02,0.0650669155817254,40.73,626.04,111.21,12.69,709.21,432.06,264.46
ORD-277474,PROD-000587,2,35.3,0.0453836417386483,3.2,70.6,4.72,6.29,78.41,30.86,41.26
ORD-924476,PROD-000496,4,35.65,0.0833751526853019,11.89,142.6,24.83,5.39,160.93,54.08,101.46
ORD-644817,PROD-000239,1,58.84,0.0030470286728706,0.18,58.84,4.11,3.57,66.34,31.33,31.44
ORD-368227,PROD-001111,3,189.94,0.1041102933347798,59.32,569.82,35.74,15.1,561.34,276.69,269.55
ORD-507611,PROD-001018,1,50.89,0.10863331988811,5.53,50.89,3.18,2.79,51.33,16.14,32.4
ORD-413271,PROD-000066,1,653.97,0.0567895360264342,37.14,653.97,43.18,12.11,672.12,421.94,238.07
ORD-826507,PROD-000349,2,356.1,0.0,0.0,712.2,92.59,7.02,811.81,358.92,445.87
ORD-399677,PROD-000977,3,766.54,0.1892296952055586,435.16,2299.62,130.51,14.81,2009.78,1191.12,803.85
ORD-394363,PROD-000310,3,223.53,0.3682683817783792,246.96,670.59,29.65,14.85,468.13,340.92,112.36
ORD-498009,PROD-000114,1,168.48,0.1956815192921445,32.97,168.48,27.1,1.54,164.15,88.1,74.51
ORD-839448,PROD-000955,1,952.94,0.0,0.0,952.94,66.71,3.52,1023.17,547.45,472.2
ORD-948523,PROD-000703,2,517.16,0.1744843183667205,180.47,1034.32,59.77,6.16,919.78,694.9,218.72
ORD-371238,PROD-000702,4,423.62,0.2123502807625582,359.82,1694.48,253.59,12.3,1600.55,1081.04,507.21
ORD-747777,PROD-000813,1,102.52,0.0,0.0,102.52,7.18,2.64,112.34,39.48,70.22
ORD-358724,PROD-000103,3,461.41,0.2143730244839806,296.74,1384.23,76.12,2.93,1166.54,665.46,498.15
ORD-996958,PROD-000155,1,622.23,0.1692349006346559,105.3,622.23,67.2,6.66,590.79,339.64,244.49
ORD-164585,PROD-000769,4,280.55,0.3134234748031821,351.72,1122.2,154.1,5.25,929.83,504.16,420.42
ORD-975678,PROD-000672,1,100.76,0.0046993639683561,0.47,100.76,18.05,10.34,128.68,56.4,61.94
ORD-591344,PROD-000428,2,358.67,0.1075186607647414,77.13,717.34,128.04,2.38,770.63,371.5,396.75
ORD-783546,PROD-001162,2,277.18,0.0768891636538284,42.62,554.36,35.82,11.93,559.49,247.14,300.42
ORD-208778,PROD-000538,1,55.56,0.1575654007140987,8.75,55.56,3.28,6.19,56.28,22.59,27.5
ORD-339015,PROD-000616,3,59.53,0.404516097891397,72.24,178.59,20.21,17.46,144.02,59.01,67.55
ORD-628223,PROD-000765,4,73.99,0.0,0.0,295.96,59.19,2.1100000000000003,357.26,141.8,213.35
ORD-342891,PROD-000971,4,268.9,0.1240124845293079,133.39,1075.6,188.44,19.89,1150.54,430.72,699.93
ORD-138314,PROD-000144,5,181.95,0.0,0.0,909.75,63.68,5.74,979.17,396.4,577.03
ORD-635109,PROD-000238,1,93.39,0.1537598790285984,14.36,93.39,15.02,2.89,96.94,39.03,55.02
ORD-959446,PROD-000424,5,163.54,0.0261283656936781,21.37,817.7,55.74,6.01,858.08,456.7,395.37
ORD-318468,PROD-000876,4,337.97,0.1441768053218471,194.91,1351.88,231.39,0.0,1388.36,441.76,946.6
ORD-323775,PROD-000159,1,167.76,0.0,0.0,167.76,21.81,14.510000000000002,204.08,100.3,89.27
ORD-799011,PROD-000258,2,128.5,0.1392866112995835,35.8,257.0,15.48,6.05,242.73,85.3,151.38
ORD-458315,PROD-000747,2,37.51,0.120206331137128,9.02,75.02,4.62,12.27,82.89,30.74,39.88
ORD-841641,PROD-000850,3,107.81,0.4497894316954137,145.48,323.43,12.46,3.1,193.51,129.96,60.45
ORD-264791,PROD-000145,3,532.75,0.1877117292394061,300.01,1598.25,90.88,3.28,1392.4,679.71,709.41
ORD-601409,PROD-000584,2,40.37,0.1692610872988406,13.67,80.74,4.69,5.5,77.26,35.02,36.74
ORD-406219,PROD-000598,3,151.43,0.1611693811436378,73.22,454.29,72.4,0.0,453.47,194.46,259.01
ORD-219434,PROD-000417,1,462.4,0.2041065363798012,94.38,462.4,69.92,5.06,443.0,247.38,190.56
ORD-385250,PROD-000608,2,37.46,0.3304047288552713,24.75,74.92,3.51,2.58,56.26,34.0,19.68
