productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B0009YUIZE,Fat Cat Kitty Hoots Big Mama's Scratchy Box Double Wide Purple,A2T46N85XRWBJF,0/0,5.0,1322611200,"We've had this for several months now, and it's absolutely my cat's favorite toy. She scratches it multiple times a day, rolls around on it, and often just sits on it. (The double-wide is definitely a good choice, as it's easier to sit on.)I just flipped the corrugated insert over, and it's like a new toy all over again. When it finally wears out, I'll definitely be getting another one.",pet supplies,cats,beds furniture
B000634MH8,SmartCat Ultimate Scratching Post,A3QV5D9CR74YXW,0/0,5.0,1322697600,"This has been the best scraching post purchased. When we first adopted our cat we purchased a regular scraching post from the pet store but the cat would not use it. Afraid that he would destroy our furniture I began searching online for a scraching post that he would take to and read the reviews on this one. I must confess,I was very skeptical when I ordered it but I must say that it has been great. Our cat loved the scraching post from the day it arrived and has never touched the furniture. Money well spent!",pet supplies,cats,beds furniture
B00061RITE,"Innotek Automatic No-Bark Dog Collar, BC-50B.",A1DVB5PXDHUAJ0,0/0,4.0,1322697600,"Worked very well on my dog. Good product to stop dogs from barking, my dog doesn't even mind having it on her neck.",pet supplies,dogs,collars
B000F9JJJE,Da Bird Cat Toy - Easy Store - 2 Part Pole,AMYQIN2G07JVE,0/0,5.0,1322697600,Winks just loves this toy. We do have to hide it in the closet so he doesn't dig for it. :),pet supplies,cats,toys
B0002J1F76,Merial Frontline Plus Flea and Tick Control for Cats and Kittens,ATSXYKAUHHZB,0/0,2.0,1322697600,"Well I have had to buy advantage because Frontline for some reason is not working this season. So I am very disappointed with the product. However, the company did ship it fast and on time. It just seems Frontline has weakened their formula so you have to buy more of it!",pet supplies,cats,health supplies
B0002RJM8C,Safari Professional Nail Trimmer,A1K1R61FZM6OH6,0/1,5.0,1322697600,We've used it many times on our 2 small poodles and it works great. Be sure to follow instructions carefully to not cut too much. As long as your dog is agreeable it should work great.,pet supplies,dogs,grooming
B00061MS44,Omegaderm-3 32oz liquid,AFH6TT0SWN59L,0/1,5.0,1322784000,My Vet recommended this product for my dogs to keep their hair from getting dull. His price for a bottle one quarter the size of this was about the same. This is a great value. PS the hair on both dogs is looking much better.,pet supplies,cats,health supplies
B000260FVG,AquaClear Power Filter (UL Listed),A2ZKR8CGRKUL3F,1/1,4.0,1322784000,"this may not be the most powerful filter in the market but it really does an excellent job. i bought this for a small tank for my fish in my pond so that they can be indoor during the winter. the water is always crystal clear and doesn't stink. just make sure you always clean the foam filter and the propeller of the pump as it always have a lot of waste in it. if you can, make an extension of the pipe down to the bottom as this only includes one extension. you can buy a flexible pipe with the same diameter in your hardware store. the sound created by the waterfall largely depends on the height of the water in the tank. less water in the tank means more splashing sound. i just use the flow control during feeding time so that the food will not be sucked in to the pump other wise it is better to keep it fully open for optimized filtration, ""natural"" waterfall look and sound.",pet supplies,fish aquatic pets,pumps filters
B0002RJM8C,Safari Professional Nail Trimmer,A1YQSO3A0Q5O23,0/0,5.0,1322784000,"I received these today and I cut my dogs nails with no problem. The protector stopped me from going to deep, as I have done before, and they did not need alot of pressure to work.",pet supplies,dogs,grooming
B0002AQ8X6,"Crazy Dog Baby Powder Grooming Spray, 8oz",A1UM3SSPU463XZ,10/10,5.0,1322870400,"Finally something that makes my dogs smell better! Other products just add a new scent on top of the stinky dog smell. I was looking for something that covered up the stink until I can bathe them. This does the trick and smells really nice! Anybody that says this is too strong does not have a big, stinky dog. Also, I have never had a dog that enjoyed anything I squirted on them -- if I wanted something that they liked, I'd buy a spray that smelled like something dead. I recommend you try this stuff instead.",pet supplies,dogs,grooming
B000FPKZQY,Dingo Mini Bones,A2SAC6IMXCRXKZ,0/0,5.0,1322870400,"My dog just loves these little bones he chews on them all day long, and they are alot cheaper than buying in the retail stores",pet supplies,dogs,treats
B0002DHXGO,Midwest Quiet Time Pet Bed,A3RIGEFL07GE8R,1/1,5.0,1322870400,"Nice bed for your dog. You can buy this product at the stores, but you will pay about 25% more. Only set back is it sheds worst then my dog. I know it will stop, I have bought several of these beds.",pet supplies,dogs,beds furniture
B0002AR0GK,KONG E-Collar for Dogs,A3PUW7BDEDPSNM,0/0,5.0,1322870400,"Although my little darling has chewed up the black trim a few times, the collar is holding up (I reinforced it with duct tape a couple of times.) She has given up and now and doesn't chew on it. She comes to have it put on every morning when I leave for work. This may be a lifelong habit since she won't stop licking her paw to the point of making it bleed.",pet supplies,dogs,health supplies
B0006HU534,"Remington Plastic Kennel, Extra Large, 40-Inch L by 27-Inch W by 30-Inch H, Beige/Green",A2Y5B9PCA7BKSC,0/0,3.0,1322870400,"This pet carrier is about what we expected. We bought this so that we would have something for our puppy to ride in when traveling. As some other reviews have stated, the clips used to hold the top and bottom together aren't that great but can be attached more securely by using bolts and washers. (I think somone else said the same thing.) If I was going to carry our pet anywhere using the handle I would get it bolted together better. Other than that issue, which is pretty important, we haven't had any problems with it and it was pretty easy to put together. I'd give it a 3.5 if I could but because of the potential for the top to detatch (easily fixed but should be made better) it got the 3 rating.We bought through Amazon and as usual no problem at all with that.",pet supplies,dogs,carriers travel products
B000FSIV26,Bergan Sporty-Pet Travel Food and Water,A2X4B7RE38D6OC,0/0,5.0,1322870400,I have been using these for years. They perform very well but every now and then a bored pup will give them a chew and I need a new one. Hard to find in stores so thanks for on-line shopping.,pet supplies,dogs,feeding watering supplies
B000HPPTNG,"Bergan Pet Travel Bowl (Colors Vary, Red or Black)",ASKLYYSI8VH5X,2/2,3.0,1322956800,"Its a great size - I wish it folded up more compactly and that it was more waterproof. We use ours as a water dish when we take the pup on hikes or to restaurant patios, but it doesn't take long for the water to saok thru",pet supplies,cats,feeding watering supplies
B000GB0CFQ,Kong Air Squeaker Football,A38MCIFJOIL321,0/0,5.0,1322956800,"Recently bought this along with the kong bone for my australian kelpie. Within a week she has managed to start to peel off the lining of the football but not the bone. i think the problem is that the football is spherical and there is a rubber product label in the yellow outside layer. because of the curved shape she has managed to get her teeth into the boundary of the rubber label and thus start to peel off the outside yellow layer from there. for greater longevity, wonder if its wise to have the rubber label at all or just put a label monogrammed into the yellow skin?just a suggestion but good toysthanksdavid newmannewmandav@gmail.com",pet supplies,dogs,toys
B00025656Q,AquaClear Powerhead (UL Listed),AJDFZGMIGZ4EU,0/0,5.0,1322956800,"This is a wonderful product, I never experienced any problems with it at all. It is quiet, and fits nicely off to the side in the tank.",pet supplies,fish aquatic pets,pumps filters
B0002AS9M4,"Super Pet Paw-Print PetWare Bowl, Colors Vary",A2B3DDF9Q5VEUA,0/0,5.0,1322956800,The bowl is incredibly cute and can withstand my ferrets trying to tip it over. They are able to push it but haven't knocked it over. It holds a good amount of food and is easy to clean. Good purchase.,pet supplies,bunny rabbit central,feeding watering supplies
B0002DK6HM,"Pureness X-Small Auto Waterer, 1-1/2 Liter",A2WUELF1QO0AC2,1/1,3.0,1322956800,"We use this for our cat and dog. It works pretty well, but if you have a dog larger than about a beagle you'll have to refill it a lot. I have to refill mine about every 2 days and our dog is about 20 pounds. It's pretty easy to use, you just take off the tank and flip it over and then pop off the lid to fill it. You have to make SURE the corners are all snapped down securely; my husband still hasn't been able to get that part down. I bang on each corner until I hear it pop, so I know it's secure. Then you flip it upside down and put it back on the base. If you didn't make sure the lid's on tightly, it'll dump everywhere. Mine has started to leak around the seal, and it's been about 8 months. Not bad for six bucks I guess. I'm going to buy one of the big Petmate ones to replace it (or to use in addition to it and just give this to the cat) because we're adding a larger dog to our family and this just isn't big enough.Pro:CheapEasy to use if you pay attentionHolds a decent amount of water for a small (probably up to 15 pounds) animalCon:Started leaking around the edges of the lid after 8 monthsWill dump water everywhere if you don't doublecheck that the lid is snapped on (kind of common sense though)Doesn't really hold much water; even full, once you flip it, about half the tank empties into the base",pet supplies,cats,feeding watering supplies
